"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","0","0","145","1","0.000000","0","0"
"/Game/Assets/Material/M_ButtonText.M_ButtonText","0","0","37","1","0.000000","0","0"
"/Game/Assets/Material/M_Elevator.M_Elevator","0","0","60","1","0.000000","0","0"
"/Game/Assets/Material/M_ElevatorButton.M_ElevatorButton","0","0","37","1","0.000000","0","0"
"/Game/Assets/Material/M_ElevatorFloor.M_ElevatorFloor","0","0","23","1","0.000000","0","0"
"/Game/Assets/Material/M_GlassJar.M_GlassJar","0","0","62","1","0.000000","0","0"
"/Game/Assets/Material/M_Door2.M_Door2","0","0","37","1","0.000000","0","0"
"/Game/Assets/Material/M_DoorHandle.M_DoorHandle","0","0","60","1","0.000000","0","0"
"/Niagara/DefaultAssets/DefaultSpriteMaterial.DefaultSpriteMaterial","0","0","45","1","0.000000","0","0"
"/Game/Assets/Models/Material_003.Material_003","0","0","28","1","0.000000","0","0"
"/Game/Assets/Material/M_Shelf.M_Shelf","0","0","60","1","0.000000","0","0"
"/Game/Assets/Material/M_GlassJar_Lid2.M_GlassJar_Lid2","0","0","60","1","0.000000","0","0"
"/Game/Assets/Material/M_Shelf_Iron.M_Shelf_Iron","0","0","46","1","0.000000","0","0"
"/Game/Assets/Material/M_BottleLid2.M_BottleLid2","0","0","46","1","0.000000","0","0"
"/Game/Assets/Material/01_-_Default.01_-_Default","0","0","37","1","0.000000","0","0"
"/Game/Assets/Material/M_Face.M_Face","0","0","28","1","0.000000","0","0"
"/Game/Assets/Material/M_Flastic.M_Flastic","0","0","37","1","0.000000","0","0"
"/Engine/MapTemplates/Materials/BasicAsset02.BasicAsset02","0","0","23","1","0.000000","0","0"
"/Game/Assets/Material/M_Bottle.M_Bottle","0","0","62","1","0.000000","0","0"
"/Game/Assets/Material/M_BottleLid.M_BottleLid","0","0","46","1","0.000000","0","0"
"/Game/Assets/Material/M_BottleLid1.M_BottleLid1","0","0","46","1","0.000000","0","0"
"/Game/Assets/Material/M_BottleLid3.M_BottleLid3","0","0","46","1","0.000000","0","0"
"/Game/Assets/Material/M_GlassJar_Lid.M_GlassJar_Lid","0","0","46","1","0.000000","0","0"
"/Game/Assets/Material/M_FileBox_Line.M_FileBox_Line","0","0","60","1","0.000000","0","0"
"/Engine/TemplateResources/M_Template_Master.M_Template_Master","0","0","37","1","0.000000","0","0"
"/Game/Assets/Material/M_Lamp.M_Lamp","0","0","23","1","0.000000","0","0"
"/Game/Assets/Models/Highlight.Highlight","0","0","28","1","0.000000","0","0"
"/Game/Assets/Models/iris.iris","0","0","28","1","0.000000","0","0"
"/Engine/MapTemplates/Materials/BasicAsset01.BasicAsset01","0","0","37","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","0","0","37","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","0","0","37","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","0","0","37","1","0.000000","0","0"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","0","0","28","1","0.000000","0","0"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","0","0","7","1","0.000000","0","0"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","0","0","46","2","0.000000","0","0"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","0","0","9","1","0.000000","0","0"
"/ControlRig/M_Manip.M_Manip","0","0","9","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","0","0","6","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","0","0","4","1","0.000000","0","0"
"/Engine/EditorMaterials/WorldPartition/WorldPartitionSpatialHashGridPreviewMaterial.WorldPartitionSpatialHashGridPreviewMaterial","0","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","0","0","56","6","0.000000","0","5"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","0","0","53","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","0","0","10","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","0","0","93","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","0","0","139","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","0","0","679","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/ShadedLevelColorationLitMaterial.ShadedLevelColorationLitMaterial","0","0","679","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","0","0","29","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","0","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","0","0","6","1","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","0","145","1","0.000000","0","0"
"/Interchange/Materials/PhongSurfaceMaterial.PhongSurfaceMaterial","0","0","14","1","0.000000","0","0"
"/Game/Assets/Material/M_AlphaTexture.M_AlphaTexture","0","0","29","1","0.000000","0","0"
"/Game/Assets/Material/M_Securitytap.M_Securitytap","0","0","37","1","0.000000","0","0"
"/Game/Assets/Material/M_Ceil.M_Ceil","0","0","23","1","0.000000","0","0"
"/Game/Assets/Material/M_Danger1.M_Danger1","0","0","29","1","0.000000","0","0"
"/Game/Assets/Material/M_Danger2.M_Danger2","0","0","29","1","0.000000","0","0"
"/Game/Assets/Material/M_ExitLight.M_ExitLight","0","0","23","1","0.000000","0","0"
"/Game/Assets/Material/M_Security_Monitor.M_Security_Monitor","0","0","23","1","0.000000","0","0"
"/Engine/EditorMaterials/MatineeGroups/MAT_Groups_Trajectory_On_Mat.MAT_Groups_Trajectory_On_Mat","0","0","23","1","0.000000","0","0"
"/Game/Assets/Material/M_VolumeticFog.M_VolumeticFog","0","0","62","1","0.000000","0","0"
"/Game/Assets/Material/M_AccessDoor.M_AccessDoor","0","0","28","1","0.000000","0","0"
"/Game/Assets/Material/M_Spider.M_Spider","0","0","28","1","0.000000","0","0"
"/Game/Assets/Material/ObjectCopyMat.ObjectCopyMat","0","0","12","1","0.000000","0","0"
"/Game/Assets/Material/ObjectCopyMat_Gun.ObjectCopyMat_Gun","0","0","12","1","0.000000","0","0"
"/Game/Assets/Material/M_ToolBox.M_ToolBox","0","0","28","1","0.000000","0","0"
"/Game/Assets/Material/M_File.M_File","0","0","37","1","0.000000","0","0"
"/Game/Assets/Material/M_FileBox.M_FileBox","0","0","60","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Walnut.M_Wood_Walnut","0","0","23","1","0.000000","0","0"
"/Engine/VREditor/UI/M_ContentWindow.M_ContentWindow","0","0","48","1","0.000000","0","0"
"/Game/Assets/Material/M_Floor.M_Floor","0","0","38","1","0.000000","0","0"
"/Game/Assets/Material/M_BottleLabel.M_BottleLabel","0","0","58","1","0.000000","0","0"
"/Game/Assets/Material/M_BottleLabel_2.M_BottleLabel_2","0","0","58","1","0.000000","0","0"
"/Game/Assets/Material/M_BottleLabel_3.M_BottleLabel_3","0","0","58","1","0.000000","0","0"
"/Game/Assets/Material/M_BottleLabel_4.M_BottleLabel_4","0","0","58","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_StatueGlass.M_StatueGlass","0","0","70","1","0.000000","0","0"
"/Game/Assets/Material/Default.Default","0","0","28","1","0.000000","0","0"
"/Game/Assets/Models/Material.Material","0","0","28","1","0.000000","0","0"
"/Game/Assets/Material/M_Shutter_Danger.M_Shutter_Danger","0","0","40","1","0.000000","0","0"
"/Game/Assets/Material/M_ShutterBody.M_ShutterBody","0","0","28","1","0.000000","0","0"
"/Engine/VREditor/BasicMeshes/M_Floor_01.M_Floor_01","0","0","37","1","0.000000","0","0"
"/Game/Assets/Material/M_Paper.M_Paper","0","0","49","1","0.000000","0","0"
"/Game/Assets/Material/M_Gun.M_Gun","0","0","14","1","0.000000","0","0"
"/Game/Assets/Material/M_GunHandle.M_GunHandle","0","0","14","1","0.000000","0","0"
"/Game/Assets/Material/M_FileBox_Nametag.M_FileBox_Nametag","0","0","78","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","0","0","58","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","0","0","84","1","0.000000","0","0"
"/Interchange/Materials/LambertSurfaceMaterial.LambertSurfaceMaterial","0","0","14","1","0.000000","0","0"
"/Interchange/Materials/OrenNayerMaterial.OrenNayerMaterial","0","0","16","1","0.000000","0","0"
"/Interchange/Materials/ClearCoatMaterial.ClearCoatMaterial","0","0","14","1","0.000000","0","0"
"/Interchange/gltf/M_Unlit.M_Unlit","0","0","34","2","0.000000","0","0"
"/Interchange/Materials/ThinTranslucentMaterial.ThinTranslucentMaterial","0","0","24","1","0.000000","0","0"
"/Interchange/Materials/SubsurfaceMaterial.SubsurfaceMaterial","0","0","14","1","0.000000","0","0"
"/Interchange/Materials/SheenMaterial.SheenMaterial","0","0","14","1","0.000000","0","0"
"/Interchange/Materials/PBRSurfaceMaterial.PBRSurfaceMaterial","0","0","14","1","0.000000","0","0"
"/Interchange/gltf/M_Translucent.M_Translucent","0","0","200","8","0.000000","0","0"
"/Interchange/gltf/M_Opaque.M_Opaque","0","0","232","8","0.000000","0","0"
"/Game/Characters/Mannequins/Materials/M_Mannequin.M_Mannequin","0","0","64","2","0.000000","0","0"
"/Interchange/gltf/M_Transmission.M_Transmission","0","0","108","4","0.000000","0","0"
"/Interchange/gltf/M_Sheen.M_Sheen","0","0","116","4","0.000000","0","0"
"/Game/Assets/Material/BloodHand_Mat.BloodHand_Mat","0","41","6","1","37.393402","0","403"
"/Game/Assets/Material/M_Box.M_Box","0","23","2","1","25.532215","0","136"
"/Game/Assets/Material/Blood_Mat.Blood_Mat","0","41","6","1","35.216633","0","142"
"/Game/Assets/Material/BloodHand_Mat.BloodHand_Mat","49","43","1","1","41.157314","0","159"
"/Game/Assets/Material/Blood_Mat.Blood_Mat","49","43","10","1","38.180614","0","596"
"/Game/Assets/Material/M_Box.M_Box","49","23","7","1","22.640888","0","84"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","49","0","4","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","49","0","5","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","49","0","5","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","49","0","6","1","0.000000","0","0"
"/MeshModelingToolset/Materials/M_DynamicMeshComponentVtxColor.M_DynamicMeshComponentVtxColor","49","0","18","1","0.000000","0","0"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","49","0","6","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","49","0","7","1","0.000000","0","0"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","49","0","4","1","0.000000","0","0"
"/Interchange/Materials/UnlitMaterial.UnlitMaterial","49","0","4","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","49","0","9","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","49","0","12","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","49","0","5","1","0.000000","0","0"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","49","0","28","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Xray.Xray","49","0","14","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Main.Main","49","0","5","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","49","0","5","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","49","0","145","1","0.000000","0","0"
"/Game/Assets/Material/M_ButtonText.M_ButtonText","49","0","37","1","0.000000","0","0"
"/Game/Assets/Material/M_Elevator.M_Elevator","49","0","60","1","0.000000","0","0"
"/Game/Assets/Material/M_ElevatorButton.M_ElevatorButton","49","0","37","1","0.000000","0","0"
"/Game/Assets/Material/M_ElevatorFloor.M_ElevatorFloor","49","0","23","1","0.000000","0","0"
"/Game/Assets/Material/M_GlassJar.M_GlassJar","49","0","62","1","0.000000","0","0"
"/Game/Assets/Material/M_Door2.M_Door2","49","0","37","1","0.000000","0","0"
"/Game/Assets/Material/M_DoorHandle.M_DoorHandle","49","0","60","1","0.000000","0","0"
"/Niagara/DefaultAssets/DefaultSpriteMaterial.DefaultSpriteMaterial","49","0","45","1","0.000000","0","0"
"/Game/Assets/Models/Material_003.Material_003","49","0","28","1","0.000000","0","0"
"/Game/Assets/Material/M_Shelf.M_Shelf","49","0","60","1","0.000000","0","0"
"/Game/Assets/Material/M_GlassJar_Lid2.M_GlassJar_Lid2","49","0","60","1","0.000000","0","0"
"/Game/Assets/Material/M_Shelf_Iron.M_Shelf_Iron","49","0","46","1","0.000000","0","0"
"/Game/Assets/Material/M_BottleLid2.M_BottleLid2","49","0","46","1","0.000000","0","0"
"/Game/Assets/Material/01_-_Default.01_-_Default","49","0","37","1","0.000000","0","0"
"/Game/Assets/Material/M_Face.M_Face","49","0","28","1","0.000000","0","0"
"/Game/Assets/Material/M_Flastic.M_Flastic","49","0","37","1","0.000000","0","0"
"/Engine/MapTemplates/Materials/BasicAsset02.BasicAsset02","49","0","23","1","0.000000","0","0"
"/Game/Assets/Material/M_Bottle.M_Bottle","49","0","62","1","0.000000","0","0"
"/Game/Assets/Material/M_BottleLid.M_BottleLid","49","0","46","1","0.000000","0","0"
"/Game/Assets/Material/M_BottleLid1.M_BottleLid1","49","0","46","1","0.000000","0","0"
"/Game/Assets/Material/M_BottleLid3.M_BottleLid3","49","0","46","1","0.000000","0","0"
"/Game/Assets/Material/M_GlassJar_Lid.M_GlassJar_Lid","49","0","46","1","0.000000","0","0"
"/Game/Assets/Material/M_FileBox_Line.M_FileBox_Line","49","0","60","1","0.000000","0","0"
"/Engine/TemplateResources/M_Template_Master.M_Template_Master","49","0","37","1","0.000000","0","0"
"/Game/Assets/Material/M_Lamp.M_Lamp","49","0","23","1","0.000000","0","0"
"/Game/Assets/Models/Highlight.Highlight","49","0","28","1","0.000000","0","0"
"/Game/Assets/Models/iris.iris","49","0","28","1","0.000000","0","0"
"/Engine/MapTemplates/Materials/BasicAsset01.BasicAsset01","49","0","37","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","49","0","52","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","49","0","52","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","49","0","52","1","0.000000","0","0"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","49","0","28","1","0.000000","0","0"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","49","0","7","1","0.000000","0","0"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","49","0","50","2","0.000000","0","0"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","49","0","9","1","0.000000","0","0"
"/ControlRig/M_Manip.M_Manip","49","0","9","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","49","0","6","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","49","0","4","1","0.000000","0","0"
"/Engine/EditorMaterials/WorldPartition/WorldPartitionSpatialHashGridPreviewMaterial.WorldPartitionSpatialHashGridPreviewMaterial","49","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","49","0","60","6","0.000000","0","5"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","49","0","53","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","49","0","10","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","49","0","93","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","49","0","139","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","49","0","900","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/ShadedLevelColorationLitMaterial.ShadedLevelColorationLitMaterial","49","0","748","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","49","0","31","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","49","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","49","0","6","1","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","49","0","145","1","0.000000","0","0"
"/Interchange/Materials/PhongSurfaceMaterial.PhongSurfaceMaterial","49","0","14","1","0.000000","0","0"
"/Game/Assets/Material/M_AlphaTexture.M_AlphaTexture","49","0","29","1","0.000000","0","0"
"/Game/Assets/Material/M_Securitytap.M_Securitytap","49","0","37","1","0.000000","0","0"
"/Game/Assets/Material/M_Ceil.M_Ceil","49","0","23","1","0.000000","0","0"
"/Game/Assets/Material/M_Danger1.M_Danger1","49","0","29","1","0.000000","0","0"
"/Game/Assets/Material/M_Danger2.M_Danger2","49","0","29","1","0.000000","0","0"
"/Game/Assets/Material/M_ExitLight.M_ExitLight","49","0","23","1","0.000000","0","0"
"/Game/Assets/Material/M_Security_Monitor.M_Security_Monitor","49","0","23","1","0.000000","0","0"
"/Engine/EditorMaterials/MatineeGroups/MAT_Groups_Trajectory_On_Mat.MAT_Groups_Trajectory_On_Mat","49","0","23","1","0.000000","0","0"
"/Game/Assets/Material/M_VolumeticFog.M_VolumeticFog","49","0","62","1","0.000000","0","0"
"/Game/Assets/Material/M_AccessDoor.M_AccessDoor","49","0","28","1","0.000000","0","0"
"/Game/Assets/Material/M_Spider.M_Spider","49","0","28","1","0.000000","0","0"
"/Game/Assets/Material/ObjectCopyMat.ObjectCopyMat","49","0","12","1","0.000000","0","0"
"/Game/Assets/Material/ObjectCopyMat_Gun.ObjectCopyMat_Gun","49","0","12","1","0.000000","0","0"
"/Game/Assets/Material/M_ToolBox.M_ToolBox","49","0","28","1","0.000000","0","0"
"/Game/Assets/Material/M_File.M_File","49","0","37","1","0.000000","0","0"
"/Game/Assets/Material/M_FileBox.M_FileBox","49","0","60","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Walnut.M_Wood_Walnut","49","0","23","1","0.000000","0","0"
"/Engine/VREditor/UI/M_ContentWindow.M_ContentWindow","49","0","52","1","0.000000","0","0"
"/Game/Assets/Material/M_Floor.M_Floor","49","0","40","1","0.000000","0","0"
"/Game/Assets/Material/M_BottleLabel.M_BottleLabel","49","0","58","1","0.000000","0","0"
"/Game/Assets/Material/M_BottleLabel_2.M_BottleLabel_2","49","0","58","1","0.000000","0","0"
"/Game/Assets/Material/M_BottleLabel_3.M_BottleLabel_3","49","0","58","1","0.000000","0","0"
"/Game/Assets/Material/M_BottleLabel_4.M_BottleLabel_4","49","0","58","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_StatueGlass.M_StatueGlass","49","0","70","1","0.000000","0","0"
"/Game/Assets/Material/Default.Default","49","0","28","1","0.000000","0","0"
"/Game/Assets/Models/Material.Material","49","0","28","1","0.000000","0","0"
"/Game/Assets/Material/M_Shutter_Danger.M_Shutter_Danger","49","0","40","1","0.000000","0","0"
"/Game/Assets/Material/M_ShutterBody.M_ShutterBody","49","0","28","1","0.000000","0","0"
"/Engine/VREditor/BasicMeshes/M_Floor_01.M_Floor_01","49","0","37","1","0.000000","0","0"
"/Game/Assets/Material/M_Paper.M_Paper","49","0","49","1","0.000000","0","0"
"/Game/Assets/Material/M_Gun.M_Gun","49","0","14","1","0.000000","0","0"
"/Game/Assets/Material/M_GunHandle.M_GunHandle","49","0","14","1","0.000000","0","0"
"/Game/Assets/Material/M_FileBox_Nametag.M_FileBox_Nametag","49","0","78","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","49","0","62","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","49","0","88","1","0.000000","0","0"
"/Interchange/Materials/LambertSurfaceMaterial.LambertSurfaceMaterial","49","0","14","1","0.000000","0","0"
"/Interchange/Materials/OrenNayerMaterial.OrenNayerMaterial","49","0","16","1","0.000000","0","0"
"/Interchange/Materials/ClearCoatMaterial.ClearCoatMaterial","49","0","14","1","0.000000","0","0"
"/Interchange/gltf/M_Unlit.M_Unlit","49","0","38","2","0.000000","0","0"
"/Interchange/Materials/ThinTranslucentMaterial.ThinTranslucentMaterial","49","0","24","1","0.000000","0","0"
"/Interchange/Materials/SubsurfaceMaterial.SubsurfaceMaterial","49","0","14","1","0.000000","0","0"
"/Interchange/Materials/SheenMaterial.SheenMaterial","49","0","14","1","0.000000","0","0"
"/Interchange/Materials/PBRSurfaceMaterial.PBRSurfaceMaterial","49","0","14","1","0.000000","0","0"
"/Interchange/gltf/M_Translucent.M_Translucent","49","0","200","8","0.000000","0","0"
"/Interchange/gltf/M_Opaque.M_Opaque","49","0","248","8","0.000000","0","0"
"/Game/Characters/Mannequins/Materials/M_Mannequin.M_Mannequin","49","0","64","2","0.000000","0","0"
"/Interchange/gltf/M_Transmission.M_Transmission","49","0","108","4","0.000000","0","0"
"/Interchange/gltf/M_Sheen.M_Sheen","49","0","124","4","0.000000","0","0"
