"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/Assets/Material/M_Security_Monitor.M_Security_Monitor","0","23","1","1","64.311111","0","263"
"/Game/Assets/Material/M_Danger1.M_Danger1","0","29","1","1","85.820473","0","322"
"/Game/Assets/Material/M_Danger2.M_Danger2","0","29","1","1","83.981728","0","238"
"/Game/Assets/Material/ObjectCopyMat.ObjectCopyMat","0","12","1","1","14.761623","0","70"
"/Game/Assets/Material/M_AccessDoor.M_AccessDoor","0","28","1","1","78.612488","0","216"
"/Game/Assets/Material/M_Floor.M_Floor","0","38","1","1","87.418114","0","387"
"/Game/Assets/M_smoke_subUV.M_smoke_subUV","0","20","1","1","43.743683","0","156"
"/Game/Assets/Material/M_Box.M_Box","0","23","1","1","63.368626","0","232"
"/Game/Assets/Material/ObjectCopyMat_GasMask.ObjectCopyMat_GasMask","0","12","1","1","16.134674","0","74"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","0","44","6","2","95.783630","0","269"
"/Game/Assets/Material/M_Spider.M_Spider","0","37","1","1","108.951157","0","417"
"/Game/Assets/Material/ObjectCopyMat_Knife.ObjectCopyMat_Knife","0","12","1","1","15.465565","0","66"
"/Game/Assets/Material/ObjectCopyMat_Gun.ObjectCopyMat_Gun","0","12","1","1","16.258038","0","89"
"/Interchange/gltf/M_Transmission.M_Transmission","0","108","5","4","1916.387207","0","909"
"/Interchange/Materials/PBRSurfaceMaterial.PBRSurfaceMaterial","0","14","1","1","39.654774","0","109"
"/Interchange/gltf/M_Sheen.M_Sheen","0","112","6","4","270.640594","0","1027"
"/Game/Assets/Material/M_FileBox.M_FileBox","0","60","1","1","170.062714","0","1051"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","0","10","1","1","17.342518","0","64"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","0","139","1","1","412.313934","0","3001"
"/Game/Assets/Material/M_Shelf_Iron.M_Shelf_Iron","0","46","1","1","126.173744","0","622"
"/Game/Assets/Material/M_Bottle.M_Bottle","0","62","1","1","167.699478","0","996"
"/Game/Assets/Material/M_BottleLid.M_BottleLid","0","46","1","1","128.820038","0","722"
"/Game/Assets/Material/M_Cage.M_Cage","0","41","1","1","89.058037","0","590"
"/Engine/EditorMeshes/ColorCalibrator/M_ClearCoatBlack.M_ClearCoatBlack","0","23","1","1","61.770271","0","195"
"/Game/Assets/Material/M_Shelf.M_Shelf","0","60","1","1","162.378342","0","942"
"/Game/Assets/Material/M_Face.M_Face","0","37","1","1","99.970482","0","481"
"/Game/Assets/Material/M_GlassJar_Lid2.M_GlassJar_Lid2","0","60","7","1","162.331329","0","1314"
"/Game/Assets/Material/M_FileBox_Line.M_FileBox_Line","0","60","1","1","160.772247","0","1274"
"/Engine/MapTemplates/Materials/BasicAsset01.BasicAsset01","0","37","1","1","97.542824","0","519"
"/Game/Assets/Material/M_GlassJar_Lid.M_GlassJar_Lid","0","46","1","1","125.905525","0","542"
"/Game/Assets/Material/M_Knife_Black.M_Knife_Black","0","23","1","1","58.090981","0","198"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","0","56","1","1","179.424927","0","782"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","0","82","2","1","279.652740","0","1357"
"/Engine/MapTemplates/Materials/BasicAsset02.BasicAsset02","0","23","5","1","52.668541","0","107"
"/Game/Assets/Material/M_MS_Surface_Material.M_MS_Surface_Material","0","23","3","1","66.516624","0","109"
"/Game/Assets/M_Smoke2.M_Smoke","0","44","1","1","136.389954","0","586"
"/Game/Assets/Material/M_BottleLid2.M_BottleLid2","0","46","1","1","127.086250","0","670"
"/Game/Assets/Material/M_BottleLid1.M_BottleLid1","0","46","1","1","126.464577","0","728"
"/Game/Assets/Material/M_BottleLid3.M_BottleLid3","0","46","1","1","122.658463","0","451"
"/Game/StarterContent/Materials/M_Glass.M_Glass","0","61","1","1","501.203247","0","1001"
"/Game/Assets/Material/Eye_L_01_geoSG.Eye_L_01_geoSG","0","28","1","1","74.122322","0","316"
"/Game/Assets/Material/Eye_R_01_geoSG.Eye_R_01_geoSG","0","28","1","1","71.295288","0","257"
"/Game/Assets/Material/Lower_teethSG.Lower_teethSG","0","28","1","1","74.071632","0","313"
"/Game/Assets/Material/Upper_teethSG.Upper_teethSG","0","28","1","1","77.219727","0","266"
"/Interchange/Materials/ThinTranslucentMaterial.ThinTranslucentMaterial","0","24","1","1","381.725983","0","217"
"/Game/Assets/Material/M_Gun.M_Gun","0","14","1","1","37.172871","0","95"
"/Game/Assets/Material/M_GunHandle.M_GunHandle","0","14","1","1","36.808208","0","95"
"/Game/Assets/M_Tube.M_Tube","0","14","1","1","28.525885","0","84"
"/Interchange/Materials/LambertSurfaceMaterial.LambertSurfaceMaterial","0","14","1","1","36.988464","0","95"
"/Interchange/Materials/OrenNayerMaterial.OrenNayerMaterial","0","15","1","1","48.207314","0","149"
"/Game/StarterContent/Particles/Materials/M_Radial_Gradient.M_Radial_Gradient","0","25","1","1","49.680599","0","239"
"/Game/Assets/Material/M_Knife.M_Knife","0","28","1","1","59.726452","0","278"
"/Game/Assets/Material/Default.Default","0","28","1","1","76.538368","0","325"
"/Game/Assets/Models/Material.Material","0","28","1","1","79.068123","0","236"
"/Game/Assets/Material/M_ShutterBody.M_ShutterBody","0","28","1","1","76.982658","0","292"
"/Game/Assets/Material/EyeBrowSG.EyeBrowSG","0","54","1","1","116.967690","0","811"
"/Engine/VREditor/UI/M_ContentWindow.M_ContentWindow","0","48","1","1","109.050819","0","685"
"/Game/Assets/Material/Classic_shortSG1.Classic_shortSG1","0","54","1","1","117.911598","0","924"
"/Game/Assets/Material/Eye_L_02_geoSG.Eye_L_02_geoSG","0","28","1","1","77.561195","0","250"
"/Game/Assets/Material/Eye_R_02_geoSG.Eye_R_02_geoSG","0","28","1","1","79.692101","0","283"
"/Game/Assets/Material/EyeBrowSG1.EyeBrowSG1","0","54","1","1","117.382324","0","858"
"/Game/Assets/Material/Eyelash_L_01_geoSG.Eyelash_L_01_geoSG","0","54","1","1","118.700325","0","715"
"/Game/Assets/Material/Hand.Hand","0","28","1","1","75.464844","0","260"
"/Game/Assets/Material/ShirtSG.ShirtSG","0","28","1","1","77.936707","0","205"
"/Game/Assets/Material/Slim_JeansSG.Slim_JeansSG","0","28","1","1","75.721039","0","218"
"/Game/Assets/Material/Sport_sneakersSG.Sport_sneakersSG","0","28","1","1","78.014893","0","233"
"/Game/Assets/Material/M_Paper.M_Paper","0","67","1","1","151.917847","0","1199"
"/Game/Assets/Material/NPc_Hair.NPc_Hair","0","54","2","1","117.470505","0","667"
"/Game/Assets/Material/NPC_JeansSG.NPC_JeansSG","0","28","1","1","75.521553","0","220"
"/Game/Assets/Material/NPC_ShirtSG.NPC_ShirtSG","0","28","1","1","75.377151","0","195"
"/Game/Assets/Material/M_VolumeticFog.M_VolumeticFog","0","62","4","1","364.915802","0","588"
"/Game/Assets/Material/M_MiniGameParticle_Glow.M_MiniGameParticle_Glow","0","17","1","1","27.170723","0","71"
"/Game/Assets/Material/M_Dust.M_Dust","0","10","5","1","22.015322","0","27"
"/Game/Assets/Material/TongueSG.TongueSG","0","28","6","1","71.450760","0","172"
"/Game/Assets/Material/M_Gold2.M_Gold2","0","14","6","1","32.767876","0","39"
"/Engine/TemplateResources/M_Template_Master.M_Template_Master","0","37","4","1","100.906578","0","194"
"/Game/Assets/Models/Highlight.Highlight","0","28","5","1","75.069183","0","152"
"/Game/Assets/Models/iris.iris","0","28","5","1","75.111816","0","234"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","0","6","1","1","25.860806","0","15"
"/ControlRig/M_Manip.M_Manip","0","9","4","1","13.614662","0","25"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","0","9","2","1","16.588230","0","24"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","0","7","7","1","12.586666","0","9"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","0","28","3","1","72.620110","0","115"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","0","37","6","1","103.000160","0","270"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","0","37","8","1","102.302597","0","218"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","0","37","3","1","103.110329","0","320"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","0","4","1","1","7.900516","0","10"
"/Engine/EditorMaterials/WorldPartition/WorldPartitionSpatialHashGridPreviewMaterial.WorldPartitionSpatialHashGridPreviewMaterial","0","6","6","1","17.617855","0","11"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","0","53","4","1","670.136353","0","445"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","0","93","8","1","216.626709","0","1156"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","49","4","1","1","9.509265","0","13"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","49","6","1","1","14.017130","0","26"
"/MeshModelingToolset/Materials/M_DynamicMeshComponentVtxColor.M_DynamicMeshComponentVtxColor","49","17","2","1","39.612186","0","109"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","49","5","1","1","8.699320","0","19"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","49","5","1","1","8.397819","0","19"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","49","6","1","1","9.365324","0","26"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","49","7","1","1","11.354854","0","34"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","49","4","1","1","6.197793","0","13"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","49","9","1","1","13.276479","0","53"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","49","12","1","1","21.027531","0","89"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","49","5","1","1","8.203494","0","19"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","49","28","1","1","57.007530","0","424"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","49","145","2","1","249.643875","0","10486"
"/Engine/VREditor/TransformGizmo/Xray.Xray","49","14","2","1","29.579144","0","116"
"/Engine/VREditor/TransformGizmo/Main.Main","49","5","3","1","10.646968","0","14"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","49","5","1","1","10.257173","0","14"
"/Interchange/Materials/UnlitMaterial.UnlitMaterial","49","4","4","1","7.503976","0","7"
"/Game/Assets/Material/M_White.M_White","49","23","8","1","51.191322","0","263"
"/Game/Assets/Material/M_ButtonText.M_ButtonText","49","37","1","1","76.629517","0","672"
"/Game/Assets/Material/M_Elevator.M_Elevator","49","60","1","1","121.535538","0","1830"
"/Game/Assets/Material/M_ElevatorFloor.M_ElevatorFloor","49","23","1","1","46.022514","0","298"
"/Game/Assets/Material/M_ElevatorButton.M_ElevatorButton","49","37","2","1","79.618706","0","690"
"/Game/Assets/Material/M_GlassJar.M_GlassJar","49","62","8","1","130.653259","0","1870"
"/Game/Assets/Material/M_Door2.M_Door2","49","37","6","1","72.771996","0","719"
"/Game/Assets/Material/M_DoorHandle.M_DoorHandle","49","60","1","1","114.107681","0","1812"
"/Niagara/DefaultAssets/DefaultSpriteMaterial.DefaultSpriteMaterial","49","40","9","1","68.124489","0","941"
"/Game/Assets/Material/M_Lamp.M_Lamp","49","23","1","1","43.190063","0","298"
"/Game/Assets/Models/Material_003.Material_003","49","28","1","1","52.532005","0","414"
"/Game/Assets/Material/M_Flastic.M_Flastic","49","37","1","1","69.497353","0","733"
"/Game/Assets/Material/01_-_Default.01_-_Default","49","37","1","1","70.045532","0","739"
"/Game/Assets/Material/M_Shelf_Iron.M_Shelf_Iron","49","46","1","1","94.967239","0","982"
"/Game/Assets/Material/M_Bottle.M_Bottle","49","62","1","1","134.678818","0","1952"
"/Game/Assets/Material/M_BottleLid.M_BottleLid","49","46","1","1","109.132080","0","1104"
"/Game/Assets/Material/M_Cage.M_Cage","49","43","1","1","86.221169","0","995"
"/Engine/EditorMeshes/ColorCalibrator/M_ClearCoatBlack.M_ClearCoatBlack","49","23","1","1","51.486492","0","298"
"/Game/Assets/Material/M_Shelf.M_Shelf","49","60","1","1","139.023117","0","1889"
"/Game/Assets/Material/M_Face.M_Face","49","37","1","1","83.777084","0","706"
"/Game/Assets/Material/M_GlassJar_Lid2.M_GlassJar_Lid2","49","60","1","1","142.420364","0","1810"
"/Game/Assets/Material/M_FileBox_Line.M_FileBox_Line","49","60","1","1","137.715057","0","1856"
"/Engine/MapTemplates/Materials/BasicAsset01.BasicAsset01","49","37","1","1","83.912270","0","739"
"/Game/Assets/Material/M_GlassJar_Lid.M_GlassJar_Lid","49","46","1","1","100.894356","0","1096"
"/Game/Assets/Material/M_Knife_Black.M_Knife_Black","49","23","1","1","51.176083","0","286"
"/Engine/MapTemplates/Materials/BasicAsset02.BasicAsset02","49","23","1","1","57.745529","0","288"
"/Game/Assets/Material/M_BottleLid2.M_BottleLid2","49","46","1","1","96.999619","0","1108"
"/Game/Assets/Material/M_BottleLid1.M_BottleLid1","49","46","1","1","95.389915","0","1126"
"/Game/Assets/Material/M_BottleLid3.M_BottleLid3","49","46","1","1","94.300690","0","1082"
"/Game/StarterContent/Materials/M_Glass.M_Glass","49","61","1","1","148.981186","0","1951"
"/Game/Assets/Material/Eye_L_01_geoSG.Eye_L_01_geoSG","49","28","1","1","56.970833","0","433"
"/Game/Assets/Material/Eye_R_01_geoSG.Eye_R_01_geoSG","49","28","1","1","56.252831","0","433"
"/Game/Assets/Material/Lower_teethSG.Lower_teethSG","49","28","1","1","57.206100","0","410"
"/Game/Assets/Material/Upper_teethSG.Upper_teethSG","49","28","1","1","56.815586","0","411"
"/Game/Assets/Material/TongueSG.TongueSG","49","28","1","1","58.727661","0","433"
"/Game/Assets/Material/M_Gold2.M_Gold2","49","14","1","1","31.731857","0","118"
"/Engine/TemplateResources/M_Template_Master.M_Template_Master","49","37","1","1","78.735580","0","739"
"/Game/Assets/Models/Highlight.Highlight","49","28","1","1","60.149452","0","433"
"/Game/Assets/Models/iris.iris","49","28","1","1","59.882504","0","433"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","49","6","1","1","9.239302","0","26"
"/ControlRig/M_Manip.M_Manip","49","9","1","1","14.306524","0","53"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","49","9","1","1","16.717115","0","53"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","49","48","5","2","84.736725","0","820"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","49","7","1","1","13.964232","0","34"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","49","28","1","1","61.392918","0","433"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","49","52","1","1","164.618668","0","1416"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","49","52","1","1","163.362823","0","1353"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","49","52","1","1","166.522690","0","1352"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","49","4","1","1","7.176537","0","13"
"/Engine/EditorMaterials/WorldPartition/WorldPartitionSpatialHashGridPreviewMaterial.WorldPartitionSpatialHashGridPreviewMaterial","49","6","1","1","15.522928","0","26"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","49","53","1","1","152.368744","0","1429"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","49","58","22","6","90.673302","0","424"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","49","93","1","1","184.601807","0","1670"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","49","10","1","1","14.350348","0","55"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","49","139","1","1","259.962036","0","3638"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","49","880","4","1","1554.604736","0","87896"
"/Engine/EngineDebugMaterials/ShadedLevelColorationLitMaterial.ShadedLevelColorationLitMaterial","49","728","4","1","1226.839844","0","69624"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","49","30","1","1","51.374111","0","341"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","49","6","1","1","8.369306","0","21"
"/Interchange/Materials/PhongSurfaceMaterial.PhongSurfaceMaterial","49","14","1","1","27.471266","0","95"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","49","6","1","1","7.890411","0","26"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","49","145","1","1","243.641129","0","5223"
"/Game/Assets/Material/M_Ceiling.M_Ceiling","49","40","1","1","69.893707","0","750"
"/Game/Assets/Material/Blood_Mat.Blood_Mat","49","43","1","1","72.585670","0","765"
"/Game/Assets/Material/M_AlphaTexture.M_AlphaTexture","49","29","1","1","56.619976","0","337"
"/Game/Assets/Material/M_FileBox_Nametag.M_FileBox_Nametag","49","78","2","1","151.929260","0","2128"
"/Game/StarterContent/Materials/M_Metal_Brushed_Nickel.M_Metal_Brushed_Nickel","49","37","1","1","71.674950","0","544"
"/Game/StarterContent/Materials/M_Metal_Chrome.M_Metal_Chrome","49","23","1","1","43.392071","0","218"
"/Game/StarterContent/Props/Materials/M_Frame.M_Frame","49","23","1","1","43.656219","0","278"
"/Game/Assets/Material/M_Danger1.M_Danger1","49","29","1","1","55.869946","0","313"
"/Game/Assets/Material/M_Danger2.M_Danger2","49","29","1","1","55.583408","0","306"
"/Game/Assets/Material/M_ExitLight.M_ExitLight","49","23","1","1","43.397018","0","241"
"/Game/Assets/Material/M_Securitytap.M_Securitytap","49","37","1","1","70.727936","0","560"
"/Game/Assets/Material/M_Security_Monitor.M_Security_Monitor","49","23","1","1","43.253029","0","189"
"/Game/Assets/Material/M_AccessDoor.M_AccessDoor","49","28","1","1","53.782009","0","362"
"/Game/Assets/Material/M_Floor.M_Floor","49","40","2","1","69.700378","0","608"
"/Game/Assets/M_smoke_subUV.M_smoke_subUV","49","20","1","1","31.268976","0","210"
"/Game/Assets/Material/ObjectCopyMat.ObjectCopyMat","49","12","1","1","14.958603","0","68"
"/Game/Assets/Material/ObjectCopyMat_GasMask.ObjectCopyMat_GasMask","49","12","1","1","14.800644","0","89"
"/Game/Assets/Material/ObjectCopyMat_Knife.ObjectCopyMat_Knife","49","12","1","1","14.705132","0","79"
"/Game/Assets/Material/ObjectCopyMat_Gun.ObjectCopyMat_Gun","49","12","1","1","14.824165","0","70"
